bedrooms,bathrooms,toilets,description,location,spec_location,price,estate_flag,terrace_flag,new_flag,serviced_flag,locationbed,estate_price,serviced_price,location_rank,new_price,exec_flag
2,2.0,2.0,2 bedroom Mini flat Flat / Apartment for rent New garage Gbagada Lagos ... ...,gbagada,new garage gbagada lagos,750000.0,0,0,1,0,gbagada2,800000.0,1060000.0,26,1060000.0,1
3,3.0,4.0,All room ensuite upstairs with all tiles and wardrobe and car park with security ... Renovated. All Room Ensuit. Big Compound. ...,gbagada,sawmill ifako gbagada gbagada lagos,1000000.0,0,0,0,0,gbagada3,1300000.0,1840000.0000000005,31,1840000.0000000005,1
2,2.0,3.0,Portable 2bedroom flat all rooms ensuite with guest toilet and wardrobe fitted kitchen and cabinet all tiled prepaid meter treated water upstairs and downstairs [emailÂ protected] powerline sholuyi gbagada #700 pics available by request ... Security. Security Doors. All Room Ensuit. Parking Space. ...,gbagada,powerline soluyi gbagada soluyi gbagada lagos,700000.0,0,0,0,0,gbagada2,800000.0,1060000.0,26,1060000.0,1
1,1.0,2.0,"Mini flat at ifako gbagada Lagos fenced and gated,all tiles ... Renovated. ...",gbagada,akinwunmi street ifako gbagada gbagada lagos,300000.0,0,0,0,0,gbagada1,400000.0,560000.0000000001,9,560000.0000000001,1
1,1.0,1.0,A big size mini flat upstairs and well designed and accessible to the road with car park ... Renovated. Dry. Old. Furnished. Cheap. Parking Space. Big Compound. ...,gbagada,ester port avenue soluyi gbagada lagos,500000.0,1,0,0,0,gbagada1,400000.0,560000.0000000001,9,560000.0000000001,1
2,2.0,2.0,A master room all tiles and pop and standard kitchen with good facilities just three and a compound ... New. Furnished. Printing Service. Security. ...,gbagada,atiku street soluyi gbagada lagos,650000.0,0,0,1,1,gbagada2,800000.0,1060000.0,26,1060000.0,1
3,3.0,4.0,Tolet Decent 3bedroom flat all room ensuit at yetunde brown ifako gbagada house rent 1million ... Renovated. Furnished. Cheap. Water Treatment. Security Doors. All Room Ensuit. Survey. Parking Space. Security. ...,gbagada,yetunde brown ifako gbagada gbagada lagos,1000000.0,0,0,0,0,gbagada3,1300000.0,1840000.0000000005,31,1840000.0000000005,1
3,3.0,3.0,"A clean ensuite 3bedroom flat upstairs at Sholuyi estate, Gbagada.property is located in a serene neighborhood with good access road to any part of Lagos metropolis. Property rate is 1.2m (one million two hundred thousand ... Dry. Security Doors. All Room Ensuit. Pop Ceiling. Parking Space. 24 Hours Security. Security. Big Compound. Drainage System. ...",gbagada,sholuyi gbagada soluyi gbagada lagos,1200000.0,1,0,0,0,gbagada3,1300000.0,1840000.0000000005,31,1840000.0000000005,2
3,3.0,4.0,3 bedroom Flat / Apartment for rent Soluyi Gbagada Lagos ... Renovated. New. Supermarket Nearby. 24 Hours Security. Security. Restaurants Nearby. Parking Space. Water Treatment. All Room Ensuit. Pop Ceiling. Security Doors. Street Lights. ...,gbagada,soluyi gbagada lagos,1200000.0,0,0,1,0,gbagada3,1300000.0,1840000.0000000005,31,1840000.0000000005,2
3,2.0,3.0,Upstairs Spacious rooms and living room Good kitchenette with cabinet Good parking lot Accessible road Neat and serene environment ... Cheap. Renovated. Dry. Old. Parking Space. 24 Hours Security. Security Doors. Drainage System. Supermarket Nearby. Big Compound. ...,gbagada,ifako gbagada gbagada lagos,1000000.0,0,0,0,0,gbagada3,1300000.0,1840000.0000000005,31,1840000.0000000005,1
3,3.0,4.0,Upstairs Exclusive staircase Good kitchenette with cabinet Good access road network Spacious rooms and living room Serene environment and security Good parking lot ... Renovated. Dry. Security. Parking Space. 24 Hours Security. Water Treatment. Fast Internet. Pop Ceiling. Security Doors. Drainage System. All Room Ensuit. Big Compound. Street Lights. ...,gbagada,ifako gbagada gbagada lagos,1300000.0,0,0,0,0,gbagada3,1300000.0,1840000.0000000005,31,1840000.0000000005,2
3,3.0,4.0,Just 3 tenant to share compound Top notch quality finishes Spacious rooms and living room Serene environment and secured estate Good access road network Parking lot ... New. Dry. Security. Parking Space. 24 Hours Security. Water Treatment. Fast Internet. Pop Ceiling. Security Doors. Drainage System. Restaurants Nearby. All Room Ensuit. Big Compound. Street Lights. ...,gbagada,atunrase medina gbagada lagos,2000000.0,1,0,1,1,gbagada3,1300000.0,1840000.0000000005,31,1840000.0000000005,2
3,2.0,3.0,3 bedroom Flat / Apartment for rent Harmony estate Ifako-gbagada Gbagada Lagos ... Cheap. Renovated. Dry. Security. Child Care. Security Doors. Drainage System. Parking Space. Children Play Ground. 24 Hours Security. Water Treatment. Printing Service. Supermarket Nearby. Office Supplies. Big Compound. Street Lights. ...,gbagada,ifako gbagada gbagada lagos,1500000.0,1,0,0,1,gbagada3,1300000.0,1840000.0000000005,31,1840000.0000000005,2
3,3.0,4.0,Just 4 to share compound Spacious compound Spacious rooms and living room Good kitchenette with cabinet Good parking lot Serene and secured estate Good accessible road ... New. Dry. Security. Parking Space. Children Play Ground. 24 Hours Security. Child Care. Pop Ceiling. Security Doors. Drainage System. All Room Ensuit. Big Compound. Street Lights. ...,gbagada,millenuim ups gbagada lagos,1600000.0,1,0,1,0,gbagada3,1300000.0,1840000.0000000005,31,1840000.0000000005,2
3,3.0,4.0,Upstairs 6 units Fully serviced expect PHCN Spacious rooms and living room Good kitchenette with cabinet Good parking lot Good access road network Service include diesel and payment estate dues Serene environment and secured estate ... Serviced. New. Dry. Security. Pop Ceiling. Security Doors. Drainage System. Parking Space. Children Play Ground. 24 Hours Security. Water Treatment. Fast Internet. Supermarket Nearby. Jacuzzi. All Room Ensuit. Big Compound. Street Lights. ...,gbagada,millenuim ups gbagada lagos,2000000.0,1,0,1,1,gbagada3,1300000.0,1840000.0000000005,31,1840000.0000000005,2
3,3.0,4.0,"TO LET. *Newly built executive Spacious luxury 3bedrooms with a room BQ, all ensuite upstairs with modern facilities*. . *Price: 2m* ... New. Cheap. Security Doors. All Room Ensuit. Jacuzzi. Big Compound. Pop Ceiling. Swimming Pool. Security. 24 Hours Electricity. Parking Space. Water Treatment. Boys Quater. 24 Hours Security. ...",gbagada,ifako ifako gbagada gbagada lagos,2000000.0,1,0,1,1,gbagada3,1300000.0,1840000.0000000005,31,1840000.0000000005,2
3,3.0,4.0,New built 4nos of 3bedroom flat at Okealo millennium estate Gbagada Rent: Down 2.5million up 2.7million Nb: prefers a corporate tenant that can take all four or individuals that have a good corporate job. ... New. Cheap. Security Doors. All Room Ensuit. Jacuzzi. Big Compound. Pop Ceiling. Street Lights. Security. 24 Hours Electricity. Supermarket Nearby. Parking Space. Water Treatment. 24 Hours Security. ...,gbagada,millennium estate millenuim ups gbagada lagos,2700000.0,1,0,1,1,gbagada3,1300000.0,1840000.0000000005,31,1840000.0000000005,3
5,5.0,6.0,"*Fresh Gbagada Lettings:* Lovely 5brm Detached duplex with 1rm BQ, all rooms ensuite and guest toilet at Ferrano Court, Glory Estate, Ifako, Gbagada. 2m, 1yr rent ... New. Swampy. Cheap. Renovated. Restaurants Nearby. Governor's Consent. Parking Space. Water Treatment. Boys Quater. Gym. 24 Hours Security. Security Doors. Jacuzzi. Big Compound. Pop Ceiling. Cctv Cameras. Security. 24 Hours Electricity. Supermarket Nearby. Child Care. ...",gbagada,ferano court ifako gbagada gbagada lagos,2000000.0,1,1,1,1,gbagada5,0.0,0.0,41,0.0,1
4,4.0,5.0,Good Lovely And Tastefully Finished 4Bedroom Detached Duplex In Millennium Estate Gbagada Features: Marble Finishing All Room Ensuite Guest Toilet Dinning Area Fitted Kitchen Family Lounge Screeded Walls Balcony Fitted Wardrobes Nice Ambiance Serene And Well Secured Estate Well Accessible Good ... New. Dry. Cheap. Security Doors. All Room Ensuit. Restaurants Nearby. Big Compound. Pop Ceiling. Street Lights. Security. 24 Hours Electricity. Parking Space. Water Treatment. 24 Hours Security. ...,gbagada,millennium estate millenuim ups gbagada lagos,3500000.0,1,1,1,1,gbagada4,2000000.0,2300000.0,43,2300000.0,4
1,1.0,1.0,This property is located in gbagada in an estate secured and serene price tag is 500k a year rent other charges follow suites. Just behind a duplex. INSPECTION FEE IS 5 K ... ...,gbagada,soluyi gbagada lagos,500000.0,1,1,0,0,gbagada1,400000.0,560000.0000000001,9,560000.0000000001,1
1,1.0,2.0,"Mini flat at ifako gbagada Lagos fenced and gated,all tiles ... Renovated. ...",gbagada,akinwunmi street ifako gbagada gbagada lagos,300000.0,0,0,0,0,gbagada1,400000.0,560000.0000000001,9,560000.0000000001,1
1,1.0,1.0,Pay and pack in spacious room selfcon at akerele estate oworosoki for 220k . Good water and almost 24/7 power supply ... ...,gbagada,oworonshoki gbagada lagos,220000.0,1,0,0,0,gbagada1,400000.0,560000.0000000001,9,560000.0000000001,1
3,3.0,3.0,within a well secured Estate ... New. ...,gbagada,millenuim ups gbagada lagos,1000000.0,1,0,1,0,gbagada3,1300000.0,1840000.0000000005,31,1840000.0000000005,1
3,3.0,3.0,3 bedroom Blocks of Flats House for rent Millenuim/UPS Gbagada Lagos ... Street Lights. Drainage System. Restaurants Nearby. Big Compound. Parking Space. Security. 24 Hours Security. Supermarket Nearby. Security Doors. Pop Ceiling. All Room Ensuit. ...,gbagada,millenuim ups gbagada lagos,1500000.0,1,0,0,0,gbagada3,1300000.0,1840000.0000000005,31,1840000.0000000005,2
3,4.0,4.0,"Pay and pack in 3 bedroom flat in a serene for rent. For more info,call me and I will respond. There is prepared meter and parking space as well. ... ...",gbagada,soluyi gbagada lagos,800000.0,0,0,0,0,gbagada3,1300000.0,1840000.0000000005,31,1840000.0000000005,1
3,4.0,4.0,"ewly built 3bedrooms @gbagada 1.5m in a senere environment dealing wit d mandate 4 more lift Very tasteful, gated, round with fence, security incline area, clean environment, enormous car park, good tap water and borehole, ... New. Big Compound. 24 Hours Security. 24 Hours Electricity. Supermarket Nearby. ...",gbagada,gbagada lagos,1500000.0,1,0,1,0,gbagada3,1300000.0,1840000.0000000005,31,1840000.0000000005,2
2,2.0,3.0,2 bedroom Flat / Apartment for rent New garage Gbagada Lagos ... New. Security Doors. Parking Space. Water Treatment. All Room Ensuit. Supermarket Nearby. Security. Pop Ceiling. 24 Hours Security. Restaurants Nearby. Street Lights. ...,gbagada,new garage gbagada lagos,750000.0,0,0,1,0,gbagada2,800000.0,1060000.0,26,1060000.0,1
3,2.0,2.0,A very clean 3 bedroom at gbagada phase 2 in a very serene environment 1mill but 900k can fly Upstairs 3rd floor Wardrobes Kitchen Balcony Prepaid meter Car Park Legal 100k Agency 200k Caution 50k ... ...,gbagada,extension phase 2 gbagada lagos,1000000.0,0,0,0,0,gbagada3,1300000.0,1840000.0000000005,31,1840000.0000000005,1
2,2.0,3.0,2 bedroom Flat / Apartment for rent New garage New garage Gbagada Lagos ... New. Street Lights. Big Compound. Security. All Room Ensuit. Supermarket Nearby. 24 Hours Security. 24 Hours Electricity. Restaurants Nearby. Security Doors. ...,gbagada,new garage new garage gbagada lagos,750000.0,0,0,1,0,gbagada2,800000.0,1060000.0,26,1060000.0,1
2,2.0,3.0,2 bedroom Flat / Apartment for rent Ifako-gbagada Gbagada Lagos ... New. Security Doors. Supermarket Nearby. All Room Ensuit. Street Lights. Restaurants Nearby. Pop Ceiling. Water Treatment. Parking Space. Security. 24 Hours Security. ...,gbagada,ifako gbagada gbagada lagos,1000000.0,1,0,1,0,gbagada2,800000.0,1060000.0,26,1060000.0,1
3,3.0,4.0,3bedroom flat at millennium estate gbagada Lagos all room ensuite ... Furnished. New. All Room Ensuit. Big Compound. ...,gbagada,millennium estate millenuim ups gbagada lagos,1500000.0,1,0,1,0,gbagada3,1300000.0,1840000.0000000005,31,1840000.0000000005,2
1,1.0,1.0,A roomself at the back of a hotel conversion and it doesn't have kitchen strictly for ladies and is upstairs ... Cheap. Furnished. Renovated. ...,gbagada,deeper life church road soluyi gbagada lagos,250000.0,0,0,0,0,gbagada1,400000.0,560000.0000000001,9,560000.0000000001,1
1,0.0,0.0,A room in a public compound to share toilet and bath is at the bq and it is 10 by 8 ... Old. Renovated. ...,gbagada,jesus street/imesi ifako gbagada gbagada lagos,3000.0,0,0,0,0,gbagada1,400000.0,560000.0000000001,9,560000.0000000001,1
1,1.0,1.0,"Still available........ A room self at sawmill #250k per annum fence round with gate, pay n packing. ... Renovated. ...",gbagada,sawmill ifako ifako gbagada gbagada lagos,250000.0,0,0,0,0,gbagada1,400000.0,560000.0000000001,9,560000.0000000001,1
4,4.0,5.0,"*FRESH* Newly built 2 nos 4 bedrooms terraced duplex all ensuite with guest toilet, wardrobes n kitchen cabinets , water heater n cubicle shower @ Gbagada phase 2 estate 3M PA Residential or commercial ... ...",gbagada,phase 2 gbagada lagos,3000000.0,1,1,1,1,gbagada4,2000000.0,2300000.0,43,2300000.0,3
1,1.0,1.0,"Itâs a newly built apartment of more than 10 Units of roomself contain. (Standard Room, Toilet and Kitchen) It is 98% completed. Accessible to the road we are selling to does who desire to invest in real estate ... New. 24 Hours Electricity. Big Compound. 24 Hours Security. Street Lights. Security Doors. ...",gbagada,gbagada ifako gbagada gbagada lagos,1700000.0,1,0,1,1,gbagada1,400000.0,560000.0000000001,9,560000.0000000001,2
1,1.0,1.0,"Spacious room self Contain , gated with car park space, rooms fitted with wardrobe and kitchen fitted with cabinet , ... Supermarket Nearby. Drainage System. All Room Ensuit. Big Compound. 24 Hours Security. Security. Restaurants Nearby. Street Lights. Security Doors. ...",gbagada,close to deeper life ifako gbagada gbagada lagos,400000.0,0,0,0,0,gbagada1,400000.0,560000.0000000001,9,560000.0000000001,1
2,3.0,3.0,A Portable 2bedroom flat all rooms ensuite with guest toilet and wardrobe fitted kitchen and cabinet all tiled prepaid meter treated water upstairs and downstairs [emailÂ protected] powerline sholuyi gbagada #700 ... Supermarket Nearby. All Room Ensuit. Big Compound. 24 Hours Security. Security. Restaurants Nearby. Parking Space. Security Doors. ...,gbagada,soluyi gbagada lagos,700000.0,0,0,0,0,gbagada2,800000.0,1060000.0,26,1060000.0,1
1,1.0,1.0,Pay and pack in spacious room selfcon at akerele estate oworosoki for 220k . Good water and almost 24/7 power supply ... ...,gbagada,oworonshoki gbagada lagos,220000.0,1,0,0,0,gbagada1,400000.0,560000.0000000001,9,560000.0000000001,1
2,2.0,3.0,2 bedroom Flat / Apartment for rent Community Road Odo Eran Oworoshoki junction Gbagada Lagos ... New. Cheap. Serviced. Furnished. Drainage System. 24 Hours Electricity. All Room Ensuit. 24 Hours Security. Security. Restaurants Nearby. Governor's Consent. Water Treatment. Street Lights. Parking Space. ...,gbagada,community road odo eran oworoshoki junction gbagada lagos,450000.0,0,0,1,1,gbagada2,800000.0,1060000.0,26,1060000.0,1
2,2.0,3.0,"Please call: [redacted], [redacted] or Whatsapp [redacted] ... Cheap. Security. ...",gbagada,olabisi osho street soluyi gbagada lagos,600000.0,0,0,0,0,gbagada2,800000.0,1060000.0,26,1060000.0,1
3,3.0,4.0,3 bedroom Blocks of Flats House for rent Millenuim/UPS Gbagada Lagos ... Supermarket Nearby. Drainage System. Pop Ceiling. All Room Ensuit. Big Compound. 24 Hours Security. Security. Restaurants Nearby. Street Lights. Parking Space. Security Doors. ...,gbagada,millenuim ups gbagada lagos,2000000.0,1,0,1,1,gbagada3,1300000.0,1840000.0000000005,31,1840000.0000000005,2
3,0.0,0.0,TOLET Newly Built 4 units of 3 bedroom flat at Millennium estate Gbagada Lagos. Rent - N2.5m per flat Call Medlon Properties Ltd ... ...,gbagada,millennium estate millenuim ups gbagada lagos,2500000.0,1,0,1,1,gbagada3,1300000.0,1840000.0000000005,31,1840000.0000000005,3
3,3.0,4.0,Tastefully finished ensuite 4nos 3bedeoom flat. New built 4nos of 3bedroom flat at Okealo millennium estate Gbagada.Property is located in a Serene neighborhood with 24hrs security with good road network to any part of Lagos metropolis. ... New. Drainage System. Pop Ceiling. All Room Ensuit. Big Compound. 24 Hours Security. Security. Street Lights. Parking Space. Security Doors. ...,gbagada,millennium estate gbagada millenuim ups gbagada lagos,2500000.0,1,0,1,1,gbagada3,1300000.0,1840000.0000000005,31,1840000.0000000005,3
3,0.0,0.0,Newly built 3 bedroom flat all rooms ensuit plus guest toilet in millennium estate gbagada 2.5m ... New. ...,gbagada,millennium estate millenuim ups gbagada lagos,2500000.0,1,0,1,1,gbagada3,1300000.0,1840000.0000000005,31,1840000.0000000005,3
3,3.0,3.0,3bedroom flat at ifako gbagada big size room just three tenant in the compound fenced and gated with security ... Renovated. Big Compound. ...,gbagada,jimoh bajulaye ifako gbagada gbagada lagos,1200000.0,0,0,0,0,gbagada3,1300000.0,1840000.0000000005,31,1840000.0000000005,2
2,2.0,3.0,2 bedroom Flat / Apartment for rent Soluyi Soluyi Gbagada Lagos ... Supermarket Nearby. 24 Hours Electricity. All Room Ensuit. Big Compound. 24 Hours Security. Security. Restaurants Nearby. Street Lights. Parking Space. Security Doors. ...,gbagada,soluyi soluyi gbagada lagos,700000.0,0,0,0,0,gbagada2,800000.0,1060000.0,26,1060000.0,1
1,1.0,1.0,1 bedroom mini flat Self Contain Flat / Apartment for rent Soluyi Gbagada Lagos ... New. Renovated. Supermarket Nearby. Pop Ceiling. 24 Hours Security. Security. Restaurants Nearby. Street Lights. Parking Space. Security Doors. ...,gbagada,.. soluyi gbagada lagos,400000.0,0,0,1,0,gbagada1,400000.0,560000.0000000001,9,560000.0000000001,1
1,1.0,2.0,1 bedroom mini flat Mini flat Flat / Apartment for rent Ifako-gbagada Gbagada Lagos ... New. Supermarket Nearby. Pop Ceiling. Security. Restaurants Nearby. Street Lights. Parking Space. Security Doors. ...,gbagada,.. ifako gbagada gbagada lagos,800000.0,1,0,1,1,gbagada1,400000.0,560000.0000000001,9,560000.0000000001,1
2,3.0,3.0,"This property is located at gbagada at ifako,it consists of a newly built two bedroom flat all rooms en suites. Ample parking space,well finished interiors, nice kitchen cabinets. Price tag is 1.3m non negotiable other ... New. ...",gbagada,ifako gbagada gbagada lagos,1300000.0,1,0,1,1,gbagada2,800000.0,1060000.0,26,1060000.0,2
